Assembly_Segment,Booth_No,Total_Electors_2019,Pred_Turnout_Pct,Pred_Total_Votes,Pred_BJP_Vote_Share,Pred_BJP_Votes,Pred_INC_Vote_Share,Pred_INC_Votes,Pred_BSP_Vote_Share,Pred_BSP_Votes,Pred_ADK_Vote_Share,Pred_ADK_Votes,Pred_Other_Vote_Share,Pred_Other_Votes,Pred_Winner
Varanasi South,48,4710,0.09974377757592057,470,0.2799559045958717,132,0.23155204212339142,109,0.16562590428730115,78,0.1604378120095867,75,0.16242833698384906,76,BJP
Varanasi South,53,4785,0.1116806836454321,534,0.2849613723489785,152,0.2283766933429712,122,0.16442655844778176,88,0.1603189209901752,86,0.16191645487009315,86,BJP
Varanasi South,58,4911,0.11337964961726742,557,0.3163856546941927,176,0.20597849811817487,115,0.1703107073616454,95,0.15296814092348887,85,0.15435699890249807,86,BJP
Varanasi South,63,4815,0.10638558879593021,512,0.28992195569578133,148,0.22640204342070086,116,0.16591250256045348,85,0.15795981776487136,81,0.15980368055819294,82,BJP
Varanasi South,68,4884,0.11856611848053508,579,0.27262139708519617,158,0.21978416215019714,127,0.1906674565446903,110,0.15801207264731543,91,0.1589149115726009,92,BJP
Varanasi South,73,4959,0.11404646235771403,566,0.3019799666676824,171,0.21322271454668093,121,0.16433922614395913,93,0.158831232138701,90,0.16162686050297667,91,BJP
Varanasi South,78,4790,0.11358694897654673,544,0.3089187166977794,168,0.20631728216630962,112,0.16728494499691413,91,0.15780704945996463,86,0.15967200667903228,87,BJP
Varanasi South,83,4651,0.10368674563393462,482,0.3112616504256284,150,0.21537396038712908,104,0.16132334768717985,78,0.1550392355168642,75,0.15700180598319843,76,BJP
Varanasi South,88,4850,0.11410516342241493,553,0.3073596053511832,170,0.21820845741395276,121,0.15999865252273257,88,0.15609054279708676,86,0.15834274191504463,88,BJP
Varanasi South,93,4691,0.11033304944615725,518,0.3191994050312492,165,0.2076690424371396,108,0.16120720845358139,84,0.15498061702759888,80,0.15694372705043091,81,BJP
Varanasi South,98,5045,0.10504193833948736,530,0.2781143224332474,147,0.23679935676715555,126,0.16382003108367033,87,0.15974995564272843,85,0.16151633407319843,86,BJP
Varanasi South,103,4930,0.12057419227375936,594,0.28492949036371046,169,0.23067855162745884,137,0.16557950199248553,98,0.1582806537445927,94,0.16053180227175248,95,BJP
Varanasi South,108,4712,0.10131917056974639,477,0.26710648842106555,127,0.2446891141521618,117,0.1652593523065851,79,0.16060420492139155,77,0.16234084019879597,77,BJP
Varanasi South,113,5019,0.11775858213405554,591,0.27543601782138205,163,0.22768385961347393,135,0.16884016784782363,100,0.16299867339958096,96,0.16504128131773946,98,BJP
Varanasi South,118,5042,0.10981074887265008,554,0.2975302394854718,165,0.21937462843872987,122,0.16686815186693463,92,0.1574468229386938,87,0.15878015727016986,88,BJP
Varanasi South,123,4754,0.11976751892014248,569,0.28203446697112944,160,0.23228799766104447,132,0.1673535082605418,95,0.15808129926061318,90,0.16024272784667107,91,BJP
Varanasi South,128,4845,0.10825446039840637,524,0.2919306777803449,153,0.2245662245783205,118,0.164377145164664,86,0.15826704554067936,83,0.1608589069359914,84,BJP
Varanasi South,133,4997,0.11167457069238405,558,0.2986489701545365,167,0.22196015459889754,124,0.16273124727023686,91,0.15728074287840946,88,0.1593788850979196,89,BJP
Varanasi South,138,4996,0.12204106640838767,610,0.2678871269147931,163,0.23199404044663266,142,0.1723027413865397,105,0.16347886235485426,100,0.1643372288971803,100,BJP
Varanasi South,143,4708,0.12748388177473488,600,0.3010619506030478,181,0.21559489336755427,129,0.16427688642375507,99,0.1583542290928083,95,0.1607120405128345,96,BJP
Varanasi South,148,4767,0.10888155133321793,519,0.3089278205324964,160,0.21096519451136278,109,0.16247658795028114,84,0.15791437699429492,82,0.15971602001156468,83,BJP
Varanasi South,153,4856,0.12462679459178758,605,0.2633778376481486,159,0.24205594444668518,146,0.1690022447490574,102,0.16175578067085106,98,0.16380819248525777,99,BJP
Varanasi South,158,4670,0.10755739535951857,502,0.2811954340018787,141,0.24142914487704858,121,0.16195492184485352,81,0.15732790166975008,79,0.15809259760646918,79,BJP
Varanasi South,163,4696,0.13626059523506062,640,0.2512209029092507,161,0.2474493469702763,158,0.17411794772001893,111,0.1632577281866702,104,0.16395407421378394,105,BJP
Varanasi South,168,4681,0.10183269383268874,477,0.3175478454104123,151,0.2051229545635737,98,0.1648141843377778,79,0.15555091109509286,74,0.1569641045931432,75,BJP
Varanasi South,173,5025,0.1110209707971551,558,0.300836130755383,168,0.21578016072375372,120,0.16334258552702935,91,0.15961460566954855,89,0.16042651732428528,90,BJP
Varanasi South,178,4861,0.10676365782796032,519,0.28749712968420105,149,0.23209433844294955,120,0.16550171167547248,86,0.1566777393451988,81,0.1582290808521781,82,BJP
Varanasi South,183,5005,0.11687751980205564,585,0.3044842526389485,178,0.20854245727482407,122,0.1679236524482551,98,0.15857041676207362,93,0.16047922087589878,94,BJP
Varanasi South,188,4962,0.10340107015894683,513,0.28894640416458617,148,0.22938824322201112,118,0.163816462410826,84,0.1582696591107496,81,0.15957923109182712,82,BJP
Varanasi South,193,5020,0.1159913703716909,582,0.31222797915533884,182,0.21364914189620782,124,0.160949810737999,94,0.15519681700416862,90,0.15797625120628578,92,BJP
Varanasi South,198,4740,0.11416983136407412,541,0.24283258313628536,131,0.2574198901718532,139,0.17326772791047548,94,0.16227572613177146,88,0.1642040726496145,89,INC
Varanasi South,203,4712,0.11554974410084147,544,0.29299400889886024,159,0.22653697495205885,123,0.16315964558021973,89,0.15782334014123958,86,0.15948603042762152,87,BJP
Varanasi South,208,4770,0.10727078985791387,512,0.2822307628551983,145,0.2225924074541844,114,0.16816554397083286,86,0.16278303765311702,83,0.16422824806666744,84,BJP
Varanasi South,213,4893,0.12580364852399745,616,0.281525396850873,173,0.22029647965363686,136,0.17270073315741707,106,0.1619666305757961,100,0.16351075976227705,101,BJP
Varanasi South,218,4989,0.10738727448260112,536,0.3035278634095751,163,0.21328416122864938,114,0.16387753516471884,88,0.1590762270371384,85,0.16023421315991826,86,BJP
Varanasi South,223,4866,0.0984710205663357,479,0.29489964987940914,141,0.2323792179864488,111,0.16048571712106244,77,0.15471263993666814,74,0.15752277507641152,75,BJP
Varanasi South,228,5034,0.10751710599049719,541,0.3041714741877423,165,0.21626438381170024,117,0.1648686568463068,89,0.1566094393334774,85,0.15808604582077315,86,BJP
Varanasi South,233,5007,0.11401455323280515,571,0.2947512055368353,168,0.23486084658341064,134,0.15941982685706382,91,0.15470045192661622,88,0.15626766909607404,89,BJP
Varanasi South,238,4954,0.11867844336688692,588,0.29287060244765445,172,0.21949487915452795,129,0.16511237188016753,97,0.1605519808083728,94,0.1619701657092773,95,BJP
Varanasi South,243,4721,0.10805041352666536,510,0.311778889441047,159,0.20574279319200137,105,0.16292759071341648,83,0.15896870355155424,81,0.1605820231019809,82,BJP
Varanasi South,248,4943,0.1024769360392842,507,0.30961110074459397,157,0.2175652913518927,110,0.16125363516425814,82,0.15484777745446604,79,0.1567221952847891,79,BJP
Varanasi South,253,4659,0.10645804934968792,496,0.30198453655243684,150,0.22216324680521574,110,0.16165008838111014,80,0.15619335816007313,77,0.15800877010116404,78,BJP
Varanasi South,258,5024,0.10644072443961966,535,0.29265098665224726,157,0.22053306393641559,118,0.165170099048365,88,0.15968475398275697,85,0.16196109638021514,87,BJP
Varanasi South,263,4894,0.1090717739729275,534,0.2880895098279699,154,0.22626857250344995,121,0.16467859382435787,88,0.1597268565778255,85,0.1612364672663968,86,BJP
Varanasi South,268,4736,0.11334167627916644,537,0.3049491398431838,164,0.22028914976619587,118,0.16029279313209124,86,0.15648306160923484,84,0.1579858556492942,85,BJP
Varanasi South,273,4848,0.10679697713360407,518,0.30938030560107027,160,0.21592198495710496,112,0.16103293513237266,83,0.15590066372476494,81,0.15776411058468712,82,BJP
Varanasi South,278,4950,0.11691895992193511,579,0.29411160924586777,170,0.2235204847594922,129,0.16472379699892967,95,0.15799342364921135,91,0.15965068534649898,92,BJP
Varanasi South,283,4747,0.1110672725402243,527,0.28586675964264296,151,0.22394298914747343,118,0.17259423284021239,91,0.15828934624240432,83,0.15930667212726687,84,BJP
Varanasi South,288,4987,0.10552527616058711,526,0.2992614798894778,157,0.21369931517168828,112,0.1659295591833356,87,0.15986139508120092,84,0.16124825067429746,85,BJP
Varanasi South,293,4679,0.10391068902195105,486,0.29173146008062406,142,0.2238345158464921,109,0.1639811184188443,80,0.15934943450641717,77,0.16110347114762233,78,BJP
Varanasi South,298,4993,0.1018973138712002,509,0.2863814234676054,146,0.22241453348937015,113,0.16739366103119085,85,0.16120633999420247,82,0.1626040420176312,83,BJP
Varanasi South,303,4967,0.09102829421055872,452,0.3048579127260194,138,0.21382866551792268,97,0.16331799964498306,74,0.1578550345112966,71,0.1601403875997783,72,BJP
Varanasi South,308,4894,0.11571751337139803,566,0.30397763649532744,172,0.22533851738707267,128,0.16092119332836474,91,0.1543023344273943,87,0.155460318361841,88,BJP
Varanasi South,313,4763,0.11096794598427921,529,0.28007219787235454,148,0.22662182819133414,120,0.16891908049960985,89,0.1613442503471817,85,0.16304264308951977,86,BJP
Varanasi South,318,5024,0.09184350870009433,461,0.29850239920051397,138,0.2310766663330449,107,0.15923553234019908,73,0.15502637620248133,71,0.1561590259237606,72,BJP
Varanasi South,323,5046,0.11132421418589858,562,0.24558378109437326,138,0.25905071576412275,146,0.17041812015864555,96,0.16159196953737376,91,0.1633554134454848,92,INC
Varanasi South,328,4789,0.11199368011019617,536,0.28715772234662623,154,0.22580318515813577,121,0.1634869145072777,88,0.1610604526377403,86,0.1624917253502199,87,BJP
Varanasi South,333,4971,0.12497867589808598,621,0.2949843619726593,183,0.22173944719332078,138,0.16961377170079472,105,0.15564220842554377,97,0.15802021070768132,98,BJP
Varanasi South,338,4842,0.110941392776012,537,0.2955517210531999,159,0.2268744268726238,122,0.16260527302693598,87,0.1566012817064205,84,0.1583672973408198,85,BJP
Varanasi South,343,4813,0.12280880794637351,591,0.29515702050808584,174,0.22138878914858068,131,0.16492299117045853,97,0.15814673506552848,93,0.16038446410734633,95,BJP
Varanasi South,348,4950,0.10592396586862236,524,0.28069402213395855,147,0.23934973941149987,125,0.16378132439696472,86,0.1576630157742197,83,0.15851189828335716,83,BJP
Varanasi South,353,4744,0.11855488726604783,562,0.3003759452983251,169,0.21794860672991592,122,0.16506991065242402,93,0.15715909025774547,88,0.15944644706158956,90,BJP
Varanasi South,358,4959,0.10775250858696846,534,0.31482111552875186,168,0.21028389832772656,112,0.16227865776697012,87,0.15550606844783976,83,0.15711025992871175,84,BJP
Varanasi South,363,4846,0.11103451975231772,538,0.2782831257970504,150,0.23980559353639305,129,0.16335905539524959,88,0.15903356329194274,86,0.1595186619793642,86,BJP
Varanasi South,368,4943,0.11110573139331302,549,0.2892789734578612,159,0.22051668859895038,121,0.16896721700784728,93,0.1599634054153362,88,0.16127371552000488,89,BJP
Varanasi South,373,4842,0.11210480083089798,543,0.2877702940245342,156,0.23447805894314025,127,0.1646117365326964,89,0.15596444397752682,85,0.15717546652210249,85,BJP
Varanasi South,378,4902,0.11465669071959003,562,0.29947190249416206,168,0.21032948401594936,118,0.16630726793627762,93,0.16138375416792042,91,0.16250759138569054,91,BJP
Varanasi South,383,4695,0.11414171372535065,536,0.2947126785290828,158,0.22092826151514736,118,0.16436429733929442,88,0.1587645727722885,85,0.16123018984418697,86,BJP
Varanasi South,388,5014,0.09229817417082928,463,0.30150136961967255,140,0.21784578317519399,101,0.16359611559923248,76,0.15730900850096155,73,0.1597477231049395,74,BJP
Varanasi South,393,4748,0.09981787662125664,474,0.31916311184953755,151,0.20946460967857966,99,0.1591799072825436,75,0.15530347445721968,74,0.1568888967321196,74,BJP
Varanasi South,398,4924,0.10370912245555786,511,0.28621451083650734,146,0.22412787992399377,115,0.16745762438462733,86,0.16094217950447912,82,0.16125780535039239,82,BJP
Varanasi South,403,4720,0.11626684529886308,549,0.28672410143414995,157,0.23547898030471293,129,0.16115607646273472,88,0.1578007009235457,87,0.15884014087485673,87,BJP
